meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1218,9157,11,26,2023-09-03T13:59:53.792000+00:00,28.196,29.713,27.975,313.0,327.0,False,85.884,"[None, 2051, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2051, 2048, 2048, 2048, 2048]",344.0
1218,9157,63,26,2023-09-03T13:59:58.558000+00:00,28.264,29.755,28.391,312.0,313.0,False,86.41,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0
1218,9157,23,26,2023-09-03T14:00:07.558000+00:00,28.19,29.944,28.915,313.0,313.0,False,87.049,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",322.0
1218,9157,4,26,2023-09-03T14:00:09.933000+00:00,28.289,29.728,28.385,307.0,308.0,False,86.402,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,77,26,2023-09-03T14:00:10.433000+00:00,48.222,29.699,28.654,308.0,309.0,True,106.575,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",285.0
1218,9157,81,26,2023-09-03T14:00:11.261000+00:00,28.284,29.601,28.402,314.0,311.0,False,86.287,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",318.0
1218,9157,14,26,2023-09-03T14:00:15.964000+00:00,28.194,29.885,28.713,315.0,313.0,False,86.792,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,40,26,2023-09-03T14:00:17.651000+00:00,28.242,30.054,28.793,313.0,313.0,False,87.089,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,24,26,2023-09-03T14:00:18.386000+00:00,28.167,30.017,28.98,315.0,327.0,False,87.164,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,2,26,2023-09-03T14:00:20.636000+00:00,28.298,29.83,28.893,320.0,318.0,False,87.021,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",326.0
1218,9157,27,26,2023-09-03T14:00:21.933000+00:00,28.518,30.161,28.665,,311.0,False,87.344,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,10,26,2023-09-03T14:00:23.667000+00:00,28.496,30.15,28.944,,308.0,False,87.59,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,18,26,2023-09-03T14:00:31.792000+00:00,28.225,30.003,29.031,317.0,314.0,False,87.259,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",318.0
1218,9157,20,26,2023-09-03T14:00:35.354000+00:00,28.528,29.9,28.99,,310.0,False,87.418,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1218,9157,31,26,2023-09-03T14:00:36.995000+00:00,28.335,29.913,28.91,306.0,306.0,False,87.158,"[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,1,27,2023-09-03T14:01:13.760000+00:00,28.117,29.266,28.118,311.0,314.0,False,85.501,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,44,27,2023-09-03T14:01:17.198000+00:00,28.503,30.278,34.447,311.0,309.0,False,93.228,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",317.0
1218,9157,55,27,2023-09-03T14:01:18.494000+00:00,28.108,29.483,28.574,312.0,341.0,False,86.165,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,16,27,2023-09-03T14:01:19.198000+00:00,28.016,29.562,28.656,,326.0,False,86.234,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2051, 2049, 2048, 2048, 2048, 2048, 2048]",329.0
1218,9157,11,27,2023-09-03T14:01:19.604000+00:00,28.286,29.542,28.628,310.0,330.0,False,86.456,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",312.0
1218,9157,63,27,2023-09-03T14:01:24.979000+00:00,28.172,29.571,28.441,314.0,316.0,False,86.184,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,23,27,2023-09-03T14:01:34.713000+00:00,28.082,29.815,28.838,315.0,316.0,False,86.735,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1218,9157,4,27,2023-09-03T14:01:36.432000+00:00,28.346,29.745,28.394,305.0,307.0,False,86.485,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,81,27,2023-09-03T14:01:37.557000+00:00,28.187,29.582,28.479,,322.0,False,86.248,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",321.0
1218,9157,14,27,2023-09-03T14:01:42.635000+00:00,28.132,29.838,28.696,314.0,314.0,False,86.666,"[None, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0
1218,9157,40,27,2023-09-03T14:01:44.729000+00:00,28.165,30.03,28.83,,314.0,False,87.025,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1218,9157,24,27,2023-09-03T14:01:45.666000+00:00,28.22,30.206,28.922,314.0,317.0,False,87.348,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",330.0
1218,9157,2,27,2023-09-03T14:01:47.650000+00:00,28.261,30.079,28.913,315.0,316.0,False,87.253,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1218,9157,27,27,2023-09-03T14:01:49.291000+00:00,28.425,29.874,28.781,310.0,313.0,False,87.08,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,10,27,2023-09-03T14:01:51.213000+00:00,28.305,30.124,28.76,,308.0,False,87.189,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,77,27,2023-09-03T14:01:57.041000+00:00,28.023,29.536,28.429,309.0,311.0,False,85.988,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",313.0
1218,9157,18,27,2023-09-03T14:01:59.166000+00:00,27.971,29.841,28.863,316.0,314.0,False,86.675,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",322.0
1218,9157,20,27,2023-09-03T14:02:02.900000+00:00,28.433,29.916,28.871,309.0,311.0,False,87.22,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",313.0
1218,9157,31,27,2023-09-03T14:02:04.119000+00:00,28.322,29.933,28.864,,306.0,False,87.119,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]",
1218,9157,1,28,2023-09-03T14:02:39.259000+00:00,28.158,29.202,28.074,,312.0,False,85.434,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",
1218,9157,55,28,2023-09-03T14:02:44.525000+00:00,28.081,29.476,28.213,310.0,309.0,False,85.77,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,16,28,2023-09-03T14:02:45.384000+00:00,28.012,29.486,28.165,310.0,321.0,False,85.663,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",328.0
1218,9157,11,28,2023-09-03T14:02:45.931000+00:00,28.034,29.58,27.97,312.0,327.0,False,85.584,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,44,28,2023-09-03T14:02:50.368000+00:00,47.886,29.634,28.458,326.0,318.0,True,105.978,"[2064, 2064, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",283.0
1218,9157,63,28,2023-09-03T14:02:51.165000+00:00,28.272,29.674,28.338,312.0,312.0,False,86.284,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",313.0
1218,9157,23,28,2023-09-03T14:03:01.493000+00:00,28.288,29.896,28.84,314.0,313.0,False,87.024,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,4,28,2023-09-03T14:03:02.946000+00:00,28.273,29.743,28.38,311.0,310.0,False,86.396,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,81,28,2023-09-03T14:03:03.759000+00:00,28.193,30.034,28.384,313.0,312.0,False,86.611,"[2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",326.0
1218,9157,14,28,2023-09-03T14:03:09.446000+00:00,28.121,29.958,28.644,316.0,314.0,False,86.723,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",322.0
1218,9157,40,28,2023-09-03T14:03:11.868000+00:00,28.176,30.315,28.885,314.0,312.0,False,87.376,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",319.0
1218,9157,24,28,2023-09-03T14:03:13.009000+00:00,28.358,30.492,29.008,,315.0,False,87.858,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,2,28,2023-09-03T14:03:14.993000+00:00,28.373,30.188,28.985,317.0,316.0,False,87.546,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,27,28,2023-09-03T14:03:16.446000+00:00,28.478,30.261,28.861,311.0,312.0,False,87.6,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1218,9157,10,28,2023-09-03T14:03:18.478000+00:00,28.314,30.209,28.998,308.0,307.0,False,87.521,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,77,28,2023-09-03T14:03:23.040000+00:00,28.215,29.742,28.529,,309.0,False,86.486,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,18,28,2023-09-03T14:03:25.806000+00:00,28.05,30.174,28.861,315.0,312.0,False,87.085,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",321.0
1218,9157,20,28,2023-09-03T14:03:30.071000+00:00,28.416,29.896,28.842,310.0,310.0,False,87.154,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",
1218,9157,31,28,2023-09-03T14:03:31.243000+00:00,28.381,30.046,28.763,308.0,306.0,False,87.19,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]",313.0
1218,9157,1,29,2023-09-03T14:04:04.727000+00:00,28.149,29.369,27.953,313.0,312.0,False,85.471,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",316.0
1218,9157,55,29,2023-09-03T14:04:10.477000+00:00,28.136,29.455,28.129,312.0,309.0,False,85.72,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,16,29,2023-09-03T14:04:11.086000+00:00,28.146,29.642,28.026,312.0,320.0,False,85.814,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",324.0
1218,9157,11,29,2023-09-03T14:04:11.664000+00:00,28.122,29.489,27.995,313.0,330.0,False,85.606,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2049, 2049, 2048, 2051, 2049, 2048, 2048, 2048]",328.0
1218,9157,63,29,2023-09-03T14:04:17.352000+00:00,28.321,29.54,28.279,314.0,314.0,False,86.14,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1218,9157,23,29,2023-09-03T14:04:28.383000+00:00,28.186,29.957,28.834,317.0,315.0,False,86.977,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0
1218,9157,4,29,2023-09-03T14:04:29.242000+00:00,28.197,29.731,28.544,313.0,318.0,False,86.472,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048]",322.0
1218,9157,81,29,2023-09-03T14:04:30.336000+00:00,28.109,29.736,28.287,316.0,322.0,False,86.132,"[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,14,29,2023-09-03T14:04:36.039000+00:00,28.249,30.04,28.708,320.0,327.0,False,86.997,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,44,29,2023-09-03T14:04:36.555000+00:00,27.731,29.45,28.401,320.0,308.0,False,85.582,"[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",345.0
1218,9157,40,29,2023-09-03T14:04:39.258000+00:00,28.09,30.24,28.778,,313.0,False,87.108,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",320.0
1218,9157,24,29,2023-09-03T14:04:40.852000+00:00,28.267,30.155,28.934,,315.0,False,87.356,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,2,29,2023-09-03T14:04:42.586000+00:00,28.388,30.221,28.936,321.0,316.0,False,87.545,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",327.0
1218,9157,27,29,2023-09-03T14:04:44.070000+00:00,28.456,30.06,28.95,,312.0,False,87.466,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,10,29,2023-09-03T14:04:46.023000+00:00,28.372,30.15,28.861,309.0,307.0,False,87.383,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,77,29,2023-09-03T14:04:49.555000+00:00,28.081,29.576,28.544,311.0,312.0,False,86.201,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,18,29,2023-09-03T14:04:52.867000+00:00,28.134,29.979,28.696,317.0,311.0,False,86.809,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",320.0
1218,9157,20,29,2023-09-03T14:04:57.242000+00:00,28.451,30.035,28.858,,309.0,False,87.344,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1218,9157,31,29,2023-09-03T14:04:58.476000+00:00,28.439,30.125,28.786,,306.0,False,87.35,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,1,30,2023-09-03T14:05:30.210000+00:00,28.15,29.213,28.035,,312.0,False,85.398,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",313.0
1218,9157,55,30,2023-09-03T14:05:36.148000+00:00,28.096,29.328,28.077,,310.0,False,85.501,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",
1218,9157,16,30,2023-09-03T14:05:36.945000+00:00,28.142,29.568,28.072,311.0,319.0,False,85.782,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",342.0
1218,9157,11,30,2023-09-03T14:05:37.210000+00:00,28.101,29.752,27.904,314.0,324.0,False,85.757,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2051, 2051, 2048, 2049]",354.0
1218,9157,63,30,2023-09-03T14:05:43.538000+00:00,28.299,29.436,28.231,316.0,314.0,False,85.966,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",
1218,9157,23,30,2023-09-03T14:05:55.460000+00:00,28.382,29.892,28.666,314.0,313.0,False,86.94,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,4,30,2023-09-03T14:05:55.773000+00:00,28.657,29.952,28.359,306.0,316.0,False,86.968,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",339.0
1218,9157,81,30,2023-09-03T14:05:56.585000+00:00,28.311,30.133,28.63,318.0,326.0,False,87.074,"[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",329.0
1218,9157,44,30,2023-09-03T14:06:01.898000+00:00,28.242,29.728,28.37,306.0,307.0,False,86.34,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",297.0
1218,9157,14,30,2023-09-03T14:06:03.132000+00:00,28.315,29.961,28.639,319.0,317.0,False,86.915,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,40,30,2023-09-03T14:06:06.351000+00:00,28.267,30.304,28.916,,311.0,False,87.487,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0
1218,9157,24,30,2023-09-03T14:06:08.257000+00:00,28.302,30.279,28.861,,311.0,False,87.442,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,2,30,2023-09-03T14:06:10.069000+00:00,28.336,30.021,28.764,318.0,315.0,False,87.121,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0
1218,9157,27,30,2023-09-03T14:06:11.569000+00:00,28.736,30.201,28.838,,310.0,False,87.775,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0
